ID,target,prediction
CUTTED589_AMP=0,0,0
CUTTED590_AMP=0,0,1
CUTTED595_AMP=0,0,0
CUTTED598_AMP=0,0,0
CUTTED601_AMP=0,0,0
CUTTED602_AMP=0,0,0
CUTTED605_AMP=0,0,0
CUTTED608_AMP=0,0,0
CUTTED611_AMP=0,0,0
CUTTED613_AMP=0,0,0
CUTTED615_AMP=0,0,0
CUTTED617_AMP=0,0,1
CUTTED618_AMP=0,0,0
CUTTED620_AMP=0,0,0
CUTTED624_AMP=0,0,0
CUTTED626_AMP=0,0,0
CUTTED628_AMP=0,0,0
CUTTED630_AMP=0,0,1
CUTTED633_AMP=0,0,1
CUTTED635_AMP=0,0,0
CUTTED636_AMP=0,0,0
CUTTED637_AMP=0,0,1
CUTTED642_AMP=0,0,0
CUTTED645_AMP=0,0,0
CUTTED648_AMP=0,0,0
CUTTED649_AMP=0,0,0
CUTTED655_AMP=0,0,0
CUTTED656_AMP=0,0,0
CUTTED657_AMP=0,0,0
CUTTED658_AMP=0,0,0
CUTTED662_AMP=0,0,0
CUTTED665_AMP=0,0,0
CUTTED667_AMP=0,0,0
CUTTED668_AMP=0,0,0
CUTTED671_AMP=0,0,1
CUTTED674_AMP=0,0,1
CUTTED676_AMP=0,0,1
CUTTED678_AMP=0,0,0
CUTTED679_AMP=0,0,0
CUTTED684_AMP=0,0,0
CUTTED685_AMP=0,0,0
CUTTED686_AMP=0,0,0
CUTTED688_AMP=0,0,1
CUTTED689_AMP=0,0,0
CUTTED690_AMP=0,0,0
CUTTED696_AMP=0,0,0
CUTTED697_AMP=0,0,0
CUTTED698_AMP=0,0,0
CUTTED699_AMP=0,0,0
CUTTED702_AMP=0,0,0
CUTTED704_AMP=0,0,0
CUTTED707_AMP=0,0,1
CUTTED709_AMP=0,0,0
CUTTED710_AMP=0,0,0
CUTTED711_AMP=0,0,0
CUTTED712_AMP=0,0,0
CUTTED719_AMP=0,0,0
CUTTED721_AMP=0,0,0
CUTTED722_AMP=0,0,0
CUTTED723_AMP=0,0,0
CUTTED724_AMP=0,0,0
CUTTED725_AMP=0,0,0
CUTTED729_AMP=0,0,0
CUTTED731_AMP=0,0,0
CUTTED732_AMP=0,0,0
CUTTED733_AMP=0,0,0
CUTTED735_AMP=0,0,0
CUTTED741_AMP=0,0,0
CUTTED743_AMP=0,0,1
CUTTED746_AMP=0,0,0
CUTTED747_AMP=0,0,0
CUTTED751_AMP=0,0,0
CUTTED753_AMP=0,0,0
CUTTED756_AMP=0,0,1
CUTTED758_AMP=0,0,1
CUTTED759_AMP=0,0,0
CUTTED763_AMP=0,0,0
CUTTED764_AMP=0,0,1
CUTTED767_AMP=0,0,0
CUTTED768_AMP=0,0,1
CUTTED769_AMP=0,0,0
CUTTED772_AMP=0,0,1
CUTTED773_AMP=0,0,0
CUTTED775_AMP=0,0,0
CUTTED782_AMP=0,0,0
CUTTED783_AMP=0,0,0
CUTTED788_AMP=0,0,0
CUTTED791_AMP=0,0,0
CUTTED793_AMP=0,0,0
CUTTED796_AMP=0,0,0
CUTTED798_AMP=0,0,0
CUTTED800_AMP=0,0,0
CUTTED801_AMP=0,0,0
CUTTED802_AMP=0,0,0
CUTTED806_AMP=0,0,1
CUTTED807_AMP=0,0,0
CUTTED809_AMP=0,0,0
CUTTED810_AMP=0,0,1
CUTTED811_AMP=0,0,0
CUTTED813_AMP=0,0,0
CUTTED815_AMP=0,0,0
CUTTED819_AMP=0,0,0
CUTTED824_AMP=0,0,0
CUTTED825_AMP=0,0,0
CUTTED827_AMP=0,0,1
CUTTED830_AMP=0,0,0
CUTTED831_AMP=0,0,0
CUTTED833_AMP=0,0,0
CUTTED834_AMP=0,0,0
CUTTED835_AMP=0,0,0
CUTTED836_AMP=0,0,0
CUTTED840_AMP=0,0,0
CUTTED843_AMP=0,0,0
CUTTED847_AMP=0,0,0
CUTTED850_AMP=0,0,0
CUTTED851_AMP=0,0,0
CUTTED852_AMP=0,0,0
CUTTED853_AMP=0,0,0
CUTTED856_AMP=0,0,0
CUTTED859_AMP=0,0,0
CUTTED860_AMP=0,0,0
CUTTED861_AMP=0,0,1
CUTTED863_AMP=0,0,0
CUTTED869_AMP=0,0,0
CUTTED870_AMP=0,0,0
CUTTED871_AMP=0,0,1
CUTTED875_AMP=0,0,0
CUTTED876_AMP=0,0,0
CUTTED877_AMP=0,0,0
CUTTED878_AMP=0,0,0
CUTTED879_AMP=0,0,0
CUTTED883_AMP=0,0,0
CUTTED885_AMP=0,0,0
CUTTED887_AMP=0,0,0
CUTTED888_AMP=0,0,0
CUTTED889_AMP=0,0,0
CUTTED890_AMP=0,0,0
CUTTED892_AMP=0,0,0
CUTTED896_AMP=0,0,0
CUTTED900_AMP=0,0,0
CUTTED901_AMP=0,0,0
CUTTED904_AMP=0,0,0
CUTTED905_AMP=0,0,0
CUTTED906_AMP=0,0,0
CUTTED908_AMP=0,0,0
CUTTED910_AMP=0,0,1
CUTTED911_AMP=0,0,0
CUTTED912_AMP=0,0,0
CUTTED914_AMP=0,0,0
CUTTED919_AMP=0,0,0
CUTTED920_AMP=0,0,0
CUTTED922_AMP=0,0,0
CUTTED924_AMP=0,0,0
CUTTED931_AMP=0,0,1
CUTTED932_AMP=0,0,0
CUTTED934_AMP=0,0,0
CUTTED935_AMP=0,0,0
CUTTED936_AMP=0,0,0
CUTTED937_AMP=0,0,0
CUTTED942_AMP=0,0,0
CUTTED943_AMP=0,0,0
CUTTED945_AMP=0,0,0
CUTTED946_AMP=0,0,0
CUTTED947_AMP=0,0,0
CUTTED948_AMP=0,0,0
CUTTED949_AMP=0,0,0
CUTTED951_AMP=0,0,0
CUTTED952_AMP=0,0,0
CUTTED953_AMP=0,0,0
CUTTED954_AMP=0,0,0
CUTTED955_AMP=0,0,0
CUTTED956_AMP=0,0,0
CUTTED960_AMP=0,0,0
CUTTED964_AMP=0,0,0
CUTTED965_AMP=0,0,0
CUTTED966_AMP=0,0,0
CUTTED967_AMP=0,0,0
CUTTED969_AMP=0,0,0
CUTTED971_AMP=0,0,0
CUTTED974_AMP=0,0,0
CUTTED976_AMP=0,0,0
CUTTED977_AMP=0,0,0
CUTTED982_AMP=0,0,0
CUTTED983_AMP=0,0,0
CUTTED985_AMP=0,0,0
CUTTED988_AMP=0,0,1
CUTTED989_AMP=0,0,0
CUTTED990_AMP=0,0,0
CUTTED992_AMP=0,0,0
CUTTED994_AMP=0,0,0
CUTTED995_AMP=0,0,0
CUTTED999_AMP=0,0,0
CUTTED1003_AMP=0,0,0
CUTTED1005_AMP=0,0,0
CUTTED1006_AMP=0,0,0
CUTTED1007_AMP=0,0,0
CUTTED1009_AMP=0,0,0
CUTTED1013_AMP=0,0,1
CUTTED1014_AMP=0,0,0
CUTTED1015_AMP=0,0,0
CUTTED1017_AMP=0,0,0
CUTTED1019_AMP=0,0,0
CUTTED1024_AMP=0,0,0
CUTTED1026_AMP=0,0,0
CUTTED1027_AMP=0,0,0
CUTTED1031_AMP=0,0,0
CUTTED1033_AMP=0,0,0
CUTTED1034_AMP=0,0,0
CUTTED1036_AMP=0,0,1
CUTTED1037_AMP=0,0,0
CUTTED1039_AMP=0,0,0
CUTTED1040_AMP=0,0,0
CUTTED1042_AMP=0,0,0
CUTTED1043_AMP=0,0,0
CUTTED1044_AMP=0,0,1
CUTTED1045_AMP=0,0,0
CUTTED1047_AMP=0,0,0
CUTTED1048_AMP=0,0,0
CUTTED1050_AMP=0,0,0
CUTTED1052_AMP=0,0,0
CUTTED1059_AMP=0,0,0
CUTTED1060_AMP=0,0,0
CUTTED1063_AMP=0,0,0
CUTTED1066_AMP=0,0,0
CUTTED1069_AMP=0,0,0
CUTTED1072_AMP=0,0,0
CUTTED1073_AMP=0,0,1
CUTTED1075_AMP=0,0,1
CUTTED1080_AMP=0,0,0
CUTTED1083_AMP=0,0,0
CUTTED1084_AMP=0,0,0
CUTTED1087_AMP=0,0,0
CUTTED1088_AMP=0,0,0
CUTTED1090_AMP=0,0,1
CUTTED1091_AMP=0,0,0
CUTTED1093_AMP=0,0,0
CUTTED1094_AMP=0,0,0
CUTTED1095_AMP=0,0,0
CUTTED1096_AMP=0,0,0
CUTTED1099_AMP=0,0,0
CUTTED1100_AMP=0,0,0
CUTTED1103_AMP=0,0,0
CUTTED1104_AMP=0,0,0
CUTTED1107_AMP=0,0,0
CUTTED1109_AMP=0,0,0
CUTTED1110_AMP=0,0,0
CUTTED1111_AMP=0,0,0
CUTTED1113_AMP=0,0,0
CUTTED1114_AMP=0,0,0
CUTTED1115_AMP=0,0,0
CUTTED1116_AMP=0,0,1
CUTTED1117_AMP=0,0,0
CUTTED1119_AMP=0,0,1
CUTTED1120_AMP=0,0,1
CUTTED1121_AMP=0,0,0
CUTTED1122_AMP=0,0,0
CUTTED1124_AMP=0,0,0
CUTTED1126_AMP=0,0,0
CUTTED1127_AMP=0,0,0
CUTTED1133_AMP=0,0,0
CUTTED1135_AMP=0,0,0
CUTTED1136_AMP=0,0,0
CUTTED1137_AMP=0,0,0
CUTTED1141_AMP=0,0,0
CUTTED1143_AMP=0,0,1
CUTTED1147_AMP=0,0,0
CUTTED1148_AMP=0,0,0
CUTTED1150_AMP=0,0,0
CUTTED1152_AMP=0,0,0
CUTTED1153_AMP=0,0,0
CUTTED1154_AMP=0,0,0
CUTTED1155_AMP=0,0,1
CUTTED1157_AMP=0,0,0
CUTTED1158_AMP=0,0,0
CUTTED1159_AMP=0,0,0
CUTTED1161_AMP=0,0,0
CUTTED1164_AMP=0,0,0
CUTTED1165_AMP=0,0,1
CUTTED1177_AMP=0,0,0
CUTTED1178_AMP=0,0,0
CUTTED1184_AMP=0,0,0
CUTTED1185_AMP=0,0,0
CUTTED1187_AMP=0,0,0
CUTTED1191_AMP=0,0,0
CUTTED1193_AMP=0,0,0
CUTTED1194_AMP=0,0,1
CUTTED1197_AMP=0,0,0
CUTTED1198_AMP=0,0,0
CUTTED1199_AMP=0,0,0
CUTTED1201_AMP=0,0,0
CUTTED1202_AMP=0,0,1
CUTTED1204_AMP=0,0,0
CUTTED1206_AMP=0,0,1
CUTTED1207_AMP=0,0,0
CUTTED1208_AMP=0,0,1
CUTTED1209_AMP=0,0,0
CUTTED1210_AMP=0,0,0
CUTTED1213_AMP=0,0,0
CUTTED1216_AMP=0,0,0
CUTTED1218_AMP=0,0,0
CUTTED1220_AMP=0,0,0
CUTTED1221_AMP=0,0,1
CUTTED1222_AMP=0,0,0
CUTTED1223_AMP=0,0,1
CUTTED1224_AMP=0,0,1
CUTTED1225_AMP=0,0,0
CUTTED1226_AMP=0,0,0
CUTTED1227_AMP=0,0,0
CUTTED1230_AMP=0,0,0
CUTTED1232_AMP=0,0,0
CUTTED1233_AMP=0,0,0
CUTTED1236_AMP=0,0,0
CUTTED1237_AMP=0,0,0
CUTTED1238_AMP=0,0,0
CUTTED1239_AMP=0,0,0
CUTTED1240_AMP=0,0,0
CUTTED1242_AMP=0,0,1
CUTTED1243_AMP=0,0,0
CUTTED1244_AMP=0,0,0
CUTTED1246_AMP=0,0,1
CUTTED1247_AMP=0,0,0
CUTTED1248_AMP=0,0,0
CUTTED1254_AMP=0,0,0
CUTTED1255_AMP=0,0,1
CUTTED1261_AMP=0,0,0
CUTTED1264_AMP=0,0,0
CUTTED1266_AMP=0,0,0
CUTTED1269_AMP=0,0,0
CUTTED1270_AMP=0,0,0
CUTTED1271_AMP=0,0,0
CUTTED1273_AMP=0,0,0
CUTTED1275_AMP=0,0,1
CUTTED1278_AMP=0,0,0
CUTTED1283_AMP=0,0,0
CUTTED1284_AMP=0,0,0
CUTTED1285_AMP=0,0,0
CUTTED1286_AMP=0,0,1
CUTTED1289_AMP=0,0,0
CUTTED1290_AMP=0,0,0
CUTTED1292_AMP=0,0,0
CUTTED1293_AMP=0,0,0
CUTTED1301_AMP=0,0,1
CUTTED1303_AMP=0,0,0
CUTTED1305_AMP=0,0,0
CUTTED1307_AMP=0,0,0
CUTTED1311_AMP=0,0,0
CUTTED1313_AMP=0,0,0
CUTTED1314_AMP=0,0,0
CUTTED1315_AMP=0,0,0
CUTTED1316_AMP=0,0,0
CUTTED1317_AMP=0,0,0
CUTTED1318_AMP=0,0,0
CUTTED1319_AMP=0,0,0
CUTTED1321_AMP=0,0,0
CUTTED1322_AMP=0,0,1
CUTTED1323_AMP=0,0,0
CUTTED1325_AMP=0,0,0
CUTTED1328_AMP=0,0,0
CUTTED1329_AMP=0,0,0
CUTTED1331_AMP=0,0,0
CUTTED1333_AMP=0,0,0
CUTTED1334_AMP=0,0,0
CUTTED1336_AMP=0,0,1
CUTTED1344_AMP=0,0,0
CUTTED1345_AMP=0,0,0
CUTTED1347_AMP=0,0,0
CUTTED1350_AMP=0,0,0
CUTTED1354_AMP=0,0,0
CUTTED1356_AMP=0,0,0
CUTTED1357_AMP=0,0,1
CUTTED1360_AMP=0,0,0
CUTTED1361_AMP=0,0,1
CUTTED1362_AMP=0,0,1
CUTTED1363_AMP=0,0,1
CUTTED1364_AMP=0,0,0
CUTTED1368_AMP=0,0,1
CUTTED1372_AMP=0,0,1
CUTTED1373_AMP=0,0,0
CUTTED1374_AMP=0,0,0
CUTTED1375_AMP=0,0,0
CUTTED1376_AMP=0,0,0
CUTTED1377_AMP=0,0,0
CUTTED1378_AMP=0,0,0
CUTTED1381_AMP=0,0,0
CUTTED1385_AMP=0,0,0
CUTTED1388_AMP=0,0,0
CUTTED1390_AMP=0,0,0
CUTTED1391_AMP=0,0,1
CUTTED1394_AMP=0,0,0
CUTTED1396_AMP=0,0,0
CUTTED1397_AMP=0,0,0
CUTTED1400_AMP=0,0,0
CUTTED1403_AMP=0,0,0
CUTTED1404_AMP=0,0,0
CUTTED1405_AMP=0,0,0
CUTTED1406_AMP=0,0,0
CUTTED1409_AMP=0,0,0
CUTTED1410_AMP=0,0,0
CUTTED1412_AMP=0,0,0
CUTTED1413_AMP=0,0,0
CUTTED1414_AMP=0,0,0
CUTTED1421_AMP=0,0,0
CUTTED1425_AMP=0,0,0
CUTTED1426_AMP=0,0,0
CUTTED1428_AMP=0,0,0
CUTTED1431_AMP=0,0,0
CUTTED1432_AMP=0,0,0
CUTTED1436_AMP=0,0,0
CUTTED1437_AMP=0,0,0
CUTTED1441_AMP=0,0,0
CUTTED1443_AMP=0,0,0
CUTTED1446_AMP=0,0,0
CUTTED1453_AMP=0,0,0
CUTTED1458_AMP=0,0,0
CUTTED1463_AMP=0,0,0
CUTTED1466_AMP=0,0,0
CUTTED1467_AMP=0,0,0
CUTTED1470_AMP=0,0,1
CUTTED1475_AMP=0,0,0
CUTTED1481_AMP=0,0,0
CUTTED1487_AMP=0,0,0
CUTTED1490_AMP=0,0,1
CUTTED1491_AMP=0,0,0
CUTTED1492_AMP=0,0,0
CUTTED1493_AMP=0,0,0
CUTTED1495_AMP=0,0,0
CUTTED1496_AMP=0,0,0
CUTTED1498_AMP=0,0,0
CUTTED1499_AMP=0,0,0
CUTTED1502_AMP=0,0,0
CUTTED1503_AMP=0,0,1
CUTTED1504_AMP=0,0,0
CUTTED1506_AMP=0,0,0
CUTTED1509_AMP=0,0,0
CUTTED1513_AMP=0,0,0
CUTTED1516_AMP=0,0,0
CUTTED1518_AMP=0,0,0
CUTTED1519_AMP=0,0,1
CUTTED1522_AMP=0,0,0
CUTTED1523_AMP=0,0,0
CUTTED1524_AMP=0,0,0
CUTTED1526_AMP=0,0,0
CUTTED1528_AMP=0,0,0
CUTTED1530_AMP=0,0,0
CUTTED1532_AMP=0,0,0
CUTTED1533_AMP=0,0,1
CUTTED1537_AMP=0,0,0
CUTTED1539_AMP=0,0,0
CUTTED1540_AMP=0,0,0
CUTTED1541_AMP=0,0,0
CUTTED1542_AMP=0,0,1
CUTTED1544_AMP=0,0,0
CUTTED1547_AMP=0,0,0
CUTTED1548_AMP=0,0,0
CUTTED1550_AMP=0,0,0
CUTTED1552_AMP=0,0,0
CUTTED1554_AMP=0,0,0
CUTTED1555_AMP=0,0,0
CUTTED1556_AMP=0,0,0
CUTTED1558_AMP=0,0,0
CUTTED1559_AMP=0,0,0
CUTTED1560_AMP=0,0,0
CUTTED1563_AMP=0,0,0
CUTTED1564_AMP=0,0,0
CUTTED1566_AMP=0,0,0
CUTTED1567_AMP=0,0,1
CUTTED1568_AMP=0,0,0
CUTTED1573_AMP=0,0,1
CUTTED1574_AMP=0,0,0
CUTTED1575_AMP=0,0,0
CUTTED1582_AMP=0,0,0
CUTTED1590_AMP=0,0,0
CUTTED1591_AMP=0,0,1
CUTTED1595_AMP=0,0,0
CUTTED1596_AMP=0,0,0
CUTTED1598_AMP=0,0,0
CUTTED1599_AMP=0,0,0
CUTTED1600_AMP=0,0,0
CUTTED1602_AMP=0,0,0
CUTTED1603_AMP=0,0,0
CUTTED1604_AMP=0,0,0
CUTTED1608_AMP=0,0,1
CUTTED1613_AMP=0,0,1
CUTTED1615_AMP=0,0,0
CUTTED1617_AMP=0,0,0
CUTTED1618_AMP=0,0,0
CUTTED1619_AMP=0,0,0
CUTTED1620_AMP=0,0,0
CUTTED1622_AMP=0,0,0
CUTTED1628_AMP=0,0,1
CUTTED1629_AMP=0,0,0
CUTTED1637_AMP=0,0,0
CUTTED1638_AMP=0,0,0
CUTTED1640_AMP=0,0,0
CUTTED1643_AMP=0,0,0
CUTTED1645_AMP=0,0,0
CUTTED1646_AMP=0,0,0
CUTTED1647_AMP=0,0,1
CUTTED1649_AMP=0,0,0
CUTTED1653_AMP=0,0,1
CUTTED1656_AMP=0,0,0
CUTTED1658_AMP=0,0,0
CUTTED1659_AMP=0,0,1
CUTTED1660_AMP=0,0,0
CUTTED1661_AMP=0,0,0
CUTTED1662_AMP=0,0,0
CUTTED1663_AMP=0,0,0
CUTTED1664_AMP=0,0,0
CUTTED1665_AMP=0,0,0
CUTTED1667_AMP=0,0,0
CUTTED1668_AMP=0,0,0
CUTTED1671_AMP=0,0,0
CUTTED1672_AMP=0,0,0
CUTTED1673_AMP=0,0,0
CUTTED1677_AMP=0,0,0
CUTTED1680_AMP=0,0,0
CUTTED1681_AMP=0,0,0
CUTTED1683_AMP=0,0,0
CUTTED1684_AMP=0,0,0
CUTTED1685_AMP=0,0,0
CUTTED1686_AMP=0,0,0
CUTTED1688_AMP=0,0,0
CUTTED1689_AMP=0,0,0
CUTTED1692_AMP=0,0,0
CUTTED1695_AMP=0,0,0
CUTTED1696_AMP=0,0,0
CUTTED1697_AMP=0,0,0
CUTTED1700_AMP=0,0,0
CUTTED1702_AMP=0,0,0
CUTTED1703_AMP=0,0,0
CUTTED1705_AMP=0,0,0
CUTTED1706_AMP=0,0,1
CUTTED1708_AMP=0,0,0
CUTTED1710_AMP=0,0,0
CUTTED1711_AMP=0,0,0
CUTTED1718_AMP=0,0,1
CUTTED1719_AMP=0,0,0
CUTTED1721_AMP=0,0,0
CUTTED1722_AMP=0,0,0
CUTTED1727_AMP=0,0,1
CUTTED1728_AMP=0,0,0
CUTTED1732_AMP=0,0,0
CUTTED1735_AMP=0,0,0
CUTTED1738_AMP=0,0,0
CUTTED1744_AMP=0,0,0
CUTTED1745_AMP=0,0,0
CUTTED1747_AMP=0,0,0
CUTTED1748_AMP=0,0,0
CUTTED1750_AMP=0,0,0
CUTTED1751_AMP=0,0,1
CUTTED1754_AMP=0,0,1
CUTTED1755_AMP=0,0,0
CUTTED1756_AMP=0,0,0
CUTTED1758_AMP=0,0,0
CUTTED1760_AMP=0,0,0
CUTTED1761_AMP=0,0,1
CUTTED1763_AMP=0,0,0
CUTTED1764_AMP=0,0,0
CUTTED1765_AMP=0,0,0
CUTTED1768_AMP=0,0,1
CUTTED1771_AMP=0,0,0
CUTTED1773_AMP=0,0,0
CUTTED1774_AMP=0,0,1
CUTTED1775_AMP=0,0,0
CUTTED1777_AMP=0,0,0
CUTTED1780_AMP=0,0,0
CUTTED1781_AMP=0,0,0
CUTTED1784_AMP=0,0,1
CUTTED1785_AMP=0,0,0
CUTTED1787_AMP=0,0,0
CUTTED1788_AMP=0,0,0
CUTTED1789_AMP=0,0,0
CUTTED1794_AMP=0,0,0
CUTTED1798_AMP=0,0,1
CUTTED1800_AMP=0,0,0
CUTTED1803_AMP=0,0,0
CUTTED1805_AMP=0,0,0
CUTTED1806_AMP=0,0,0
CUTTED1807_AMP=0,0,0
CUTTED1808_AMP=0,0,0
CUTTED1811_AMP=0,0,0
CUTTED1817_AMP=0,0,1
CUTTED1818_AMP=0,0,0
CUTTED1821_AMP=0,0,0
CUTTED1822_AMP=0,0,1
CUTTED1829_AMP=0,0,0
CUTTED1832_AMP=0,0,0
CUTTED1836_AMP=0,0,0
CUTTED1839_AMP=0,0,0
CUTTED1843_AMP=0,0,0
CUTTED1851_AMP=0,0,0
CUTTED1852_AMP=0,0,0
CUTTED1853_AMP=0,0,0
CUTTED1854_AMP=0,0,0
CUTTED1858_AMP=0,0,0
CUTTED1859_AMP=0,0,0
CUTTED1863_AMP=0,0,0
CUTTED1864_AMP=0,0,0
CUTTED1865_AMP=0,0,0
CUTTED1872_AMP=0,0,0
CUTTED1874_AMP=0,0,0
CUTTED1875_AMP=0,0,0
CUTTED1880_AMP=0,0,0
CUTTED1881_AMP=0,0,0
CUTTED1882_AMP=0,0,0
CUTTED1883_AMP=0,0,0
CUTTED1884_AMP=0,0,0
CUTTED1885_AMP=0,0,0
CUTTED1886_AMP=0,0,0
CUTTED1887_AMP=0,0,1
CUTTED1888_AMP=0,0,1
CUTTED1889_AMP=0,0,0
CUTTED1890_AMP=0,0,0
CUTTED1891_AMP=0,0,0
CUTTED1893_AMP=0,0,0
CUTTED1895_AMP=0,0,0
CUTTED1897_AMP=0,0,1
CUTTED1898_AMP=0,0,0
CUTTED1900_AMP=0,0,0
CUTTED1901_AMP=0,0,0
CUTTED1902_AMP=0,0,1
CUTTED1906_AMP=0,0,0
CUTTED1907_AMP=0,0,0
CUTTED1908_AMP=0,0,0
CUTTED1911_AMP=0,0,0
CUTTED1912_AMP=0,0,0
CUTTED1913_AMP=0,0,0
CUTTED1915_AMP=0,0,0
CUTTED1916_AMP=0,0,0
CUTTED1918_AMP=0,0,0
CUTTED1920_AMP=0,0,0
CUTTED1921_AMP=0,0,0
CUTTED1924_AMP=0,0,0
CUTTED1929_AMP=0,0,0
CUTTED1930_AMP=0,0,0
CUTTED1932_AMP=0,0,0
CUTTED1934_AMP=0,0,0
CUTTED1937_AMP=0,0,0
CUTTED1938_AMP=0,0,0
CUTTED1941_AMP=0,0,0
CUTTED1942_AMP=0,0,0
CUTTED1943_AMP=0,0,1
CUTTED1945_AMP=0,0,0
CUTTED1946_AMP=0,0,0
CUTTED1948_AMP=0,0,0
CUTTED1949_AMP=0,0,0
CUTTED1950_AMP=0,0,0
CUTTED1952_AMP=0,0,0
CUTTED1954_AMP=0,0,0
CUTTED1955_AMP=0,0,0
CUTTED1958_AMP=0,0,0
CUTTED1959_AMP=0,0,0
CUTTED1961_AMP=0,0,0
CUTTED1963_AMP=0,0,0
CUTTED1965_AMP=0,0,0
CUTTED1969_AMP=0,0,0
CUTTED1970_AMP=0,0,0
CUTTED1975_AMP=0,0,0
CUTTED1976_AMP=0,0,0
CUTTED1977_AMP=0,0,0
CUTTED1978_AMP=0,0,0
CUTTED1980_AMP=0,0,0
CUTTED1983_AMP=0,0,0
CUTTED1984_AMP=0,0,0
CUTTED1985_AMP=0,0,0
CUTTED1986_AMP=0,0,0
CUTTED1992_AMP=0,0,0
CUTTED1998_AMP=0,0,0
CUTTED1999_AMP=0,0,0
CUTTED2003_AMP=0,0,0
CUTTED2006_AMP=0,0,0
CUTTED2007_AMP=0,0,0
CUTTED2008_AMP=0,0,0
CUTTED2015_AMP=0,0,0
CUTTED2016_AMP=0,0,1
CUTTED2022_AMP=0,0,0
CUTTED2024_AMP=0,0,0
CUTTED2025_AMP=0,0,0
CUTTED2029_AMP=0,0,0
CUTTED2030_AMP=0,0,0
CUTTED2031_AMP=0,0,0
CUTTED2036_AMP=0,0,1
CUTTED2037_AMP=0,0,1
CUTTED2040_AMP=0,0,0
CUTTED2041_AMP=0,0,0
CUTTED2042_AMP=0,0,0
CUTTED2045_AMP=0,0,0
CUTTED2046_AMP=0,0,0
CUTTED2048_AMP=0,0,0
CUTTED2050_AMP=0,0,0
CUTTED2052_AMP=0,0,0
CUTTED2054_AMP=0,0,0
CUTTED2055_AMP=0,0,0
CUTTED2056_AMP=0,0,0
CUTTED2057_AMP=0,0,0
CUTTED2059_AMP=0,0,0
CUTTED2061_AMP=0,0,0
CUTTED2063_AMP=0,0,0
CUTTED2064_AMP=0,0,0
CUTTED2065_AMP=0,0,0
CUTTED2069_AMP=0,0,1
CUTTED2070_AMP=0,0,0
CUTTED2071_AMP=0,0,0
CUTTED2076_AMP=0,0,0
CUTTED2077_AMP=0,0,0
CUTTED2079_AMP=0,0,0
CUTTED2080_AMP=0,0,1
CUTTED2086_AMP=0,0,0
CUTTED2088_AMP=0,0,0
CUTTED2089_AMP=0,0,0
CUTTED2090_AMP=0,0,0
CUTTED2091_AMP=0,0,0
CUTTED2092_AMP=0,0,0
CUTTED2094_AMP=0,0,0
CUTTED2095_AMP=0,0,0
CUTTED2100_AMP=0,0,0
CUTTED2103_AMP=0,0,0
CUTTED2104_AMP=0,0,0
CUTTED2105_AMP=0,0,0
CUTTED2107_AMP=0,0,1
CUTTED2108_AMP=0,0,0
CUTTED2109_AMP=0,0,0
CUTTED2111_AMP=0,0,0
CUTTED2112_AMP=0,0,0
CUTTED2113_AMP=0,0,0
CUTTED2117_AMP=0,0,1
CUTTED2118_AMP=0,0,0
CUTTED2119_AMP=0,0,0
CUTTED2120_AMP=0,0,0
CUTTED2121_AMP=0,0,0
CUTTED2123_AMP=0,0,0
CUTTED2124_AMP=0,0,0
CUTTED2125_AMP=0,0,0
CUTTED2126_AMP=0,0,0
CUTTED2127_AMP=0,0,0
CUTTED2128_AMP=0,0,0
CUTTED2132_AMP=0,0,0
CUTTED2133_AMP=0,0,1
CUTTED2134_AMP=0,0,1
CUTTED2137_AMP=0,0,0
CUTTED2138_AMP=0,0,1
CUTTED2141_AMP=0,0,0
CUTTED2146_AMP=0,0,0
CUTTED2147_AMP=0,0,0
CUTTED2150_AMP=0,0,1
CUTTED2151_AMP=0,0,0
CUTTED2152_AMP=0,0,0
CUTTED2157_AMP=0,0,0
CUTTED2158_AMP=0,0,0
CUTTED2159_AMP=0,0,1
CUTTED2160_AMP=0,0,0
CUTTED2162_AMP=0,0,1
CUTTED2163_AMP=0,0,0
CUTTED2165_AMP=0,0,0
CUTTED2166_AMP=0,0,0
CUTTED2167_AMP=0,0,0
CUTTED2170_AMP=0,0,0
CUTTED2171_AMP=0,0,0
CUTTED2173_AMP=0,0,0
CUTTED2174_AMP=0,0,0
CUTTED2175_AMP=0,0,0
CUTTED2176_AMP=0,0,0
CUTTED2177_AMP=0,0,0
CUTTED2179_AMP=0,0,0
CUTTED2180_AMP=0,0,1
CUTTED2183_AMP=0,0,0
CUTTED2184_AMP=0,0,0
CUTTED2185_AMP=0,0,0
CUTTED2187_AMP=0,0,0
CUTTED2188_AMP=0,0,0
CUTTED2189_AMP=0,0,0
CUTTED2192_AMP=0,0,0
CUTTED2193_AMP=0,0,0
CUTTED2194_AMP=0,0,0
CUTTED2195_AMP=0,0,1
CUTTED2196_AMP=0,0,0
CUTTED2200_AMP=0,0,1
CUTTED2203_AMP=0,0,1
CUTTED2205_AMP=0,0,0
CUTTED2208_AMP=0,0,1
CUTTED2210_AMP=0,0,1
CUTTED2214_AMP=0,0,1
CUTTED2215_AMP=0,0,0
CUTTED2216_AMP=0,0,0
CUTTED2217_AMP=0,0,0
CUTTED2219_AMP=0,0,0
CUTTED2220_AMP=0,0,0
